 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
40998,20,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,50000.0,50000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,374,758,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,70893,5,3,317,378,317,0,63.4,141.76670980000003,378,0,126.0,218.23840180000002,9803.506693000001,112.8461202,10127.57143,15153.867880000002,32231,51,70893,17723.25,20102.24847,37939,383,38340,19170.0,19110.26787,32683,5657,0,0,0,0,172,104,70.52882513,42.31729508,0,378,77.22222222,153.990079,23712.94444,0,0,0,1,0,0,0,0,0,86.875,63.4,126.0,172,0,0,0,0,0,0,5,317,3,378,65535,939,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,16075698,12,10,1374,7228,362,0,114.5,162.3271108,1737,0,722.8,802.8056081,535.0934062,1.368525336,765509.4286,2359489.609,10000000,18,11300000,1024714.182,2988684.8710000007,10000000,31,15900000,1762757.7780000004,3521944.723,10200000,48,0,0,0,0,260,212,0.746468365,0.622056971,0,1737,374.0,612.5541162999998,375222.5455,0,0,0,1,0,0,0,0,0,391.0,114.5,722.8,260,0,0,0,0,0,0,12,1374,10,7228,29200,148,11,20,1062066.0,0.0,1062066,1062066,10000000.0,0.0,10000000,10000000,BENIGN
443,62757066,59,57,1462,56057,398,0,24.7796610169,72.1887057258,2836,0,983.4561403509,673.8724463389,916.5342433313001,1.8483974378,545713.617391304,5437905.0830256,58292077,1,62757066,1082018.37931034,7660435.82759273,58354756,1,62691652,1119493.78571429,7790329.00419701,58314089,2,0,0,0,0,1896,1832,0.9401331796,0.9082642581999999,0,2836,491.6153846154,673.5180519578,453626.566312997,0,0,0,1,0,0,0,0,0,495.85344827589995,24.7796610169,983.4561403509,1896,0,0,0,0,0,0,59,1462,57,56057,29200,365,11,32,4399420.0,0.0,4399420,4399420,58292077.0,0.0,58292077,58292077,BENIGN
53,285,2,2,84,404,42,42,42.0,0.0,202,202,202.0,0.0,1712280.7019999996,14035.08772,95.0,158.4834376,278,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,7017.54386,7017.54386,42,202,106.0,87.6356092,7680.0,0,0,0,0,0,0,0,0,1,132.5,42.0,202.0,64,0,0,0,0,0,0,2,84,2,404,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115283771,18,19,290,8702,279,0,16.11111111,65.61015783,1460,0,458.0,692.7436594999997,77.99883645,0.32094717,3202326.972,4649835.1280000005,10000000,30,115000000,6781398.294,4658964.31,10000000,214,110000000,6121631.3889999995,5022817.7360000005,10000000,48,0,0,0,0,372,524,0.156136461,0.164810709,0,1460,236.6315789,534.579017,285774.7255,0,0,0,1,0,0,0,0,1,243.027027,16.11111111,458.0,372,0,0,0,0,0,0,18,290,19,8702,8192,946,12,20,16735.0,5491.674681,33290,14973,10000000.0,1260.416944,10000000,9999525,BENIGN
53,157,2,2,74,106,37,37,37.0,0.0,53,53,53.0,0.0,1146496.815,25477.70701,52.33333333,85.44783984,151,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,12738.8535,12738.8535,37,53,43.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,54.25,37.0,53.0,64,0,0,0,0,0,0,2,74,2,106,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,101634723,9,6,708,11595,354,0,78.66666667,156.0993274,5792,0,1932.5,2181.008184,121.051149,0.147587356,7259623.071,27100000.0,101000000,3,102000000,12700000.0,35800000.0,101000000,3,348536,69707.2,101641.2746,223986,14,0,0,0,0,296,200,0.08855241300000001,0.059034942,0,5792,768.9375,1570.174405,2465447.663,0,0,0,0,1,0,0,0,0,820.2,78.66666667,1932.5,296,0,0,0,0,0,0,9,708,6,11595,274,235,2,32,2014.0,0.0,2014,2014,101000000.0,0.0,101000000,101000000,ATTACK
1164,43,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,139534.8837,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23255.81395,23255.81395,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK
53,49529,2,2,86,222,43,43,43.0,0.0,111,111,111.0,0.0,6218.5790143149,80.7607664197,16509.6666666667,28588.653279462706,49521,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,40.3803832098,40.3803832098,43,111,70.2,37.2451339104,1387.2,0,0,0,0,0,0,0,0,1,87.75,43.0,111.0,40,0,0,0,0,0,0,2,86,2,222,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54345,111,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,441441.4414,36036.03604,37.0,31.74901573,61,1,50,25.0,33.9411255,49,1,0,0.0,0.0,0,0,0,0,0,0,60,20,27027.02703,9009.009009000001,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6.0,60,0,0,0,0,0,0,3,43,1,6,4596,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,191,3,1,18,0,6,6,6.0,0.0,0,0,0.0,0.0,94240.8376963351,20942.4083769633,63.6666666667,91.5714657158,169,3,191,95.5,130.8147545195,188,3,0,0.0,0.0,0,0,0,0,0,0,60,32,15706.8062827225,5235.6020942408,0,6,4.8,2.683281573,7.2,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,60,0,0,0,0,0,0,3,18,1,0,0,1120,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,32281,2,2,68,198,34,34,34.0,0.0,99,99,99.0,0.0,8240.141259999999,123.9118986,10760.33333,18587.224280000002,32223,10,48,48.0,0.0,48,48,10,10.0,0.0,10,10,0,0,0,0,64,40,61.95594932,61.95594932,34,99,60.0,35.60196624,1267.5,0,0,0,0,0,0,0,0,1,75.0,34.0,99.0,64,0,0,0,0,0,0,2,68,2,198,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5545,23166,14,6,18467,24,2920,0,1319.0714289999999,1183.430767,6,0,4.0,3.0983866769999997,798195.6315,863.3341967,1219.263158,4268.494697,18380,2,23166,1782.0,5126.974449,18380,2,18796,3759.2,8289.221628,18587,3,0,0,0,0,304,144,604.3339377,259.00025899999997,0,2920,880.5238095000003,1146.391714,1314213.962,0,0,0,1,0,0,0,0,0,924.55,1319.0714289999999,4.0,304,0,0,0,0,0,0,14,18467,6,24,8192,357,12,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30825,1,1,56,72,56,56,56.0,0.0,72,72,72.0,0.0,4152.4736415247,64.8824006488,30825.0,0.0,30825,30825,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,32.4412003244,32.4412003244,56,72,61.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,92.0,56.0,72.0,20,0,0,0,0,0,0,1,56,1,72,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,72816331,8,5,56,11607,20,0,7.0,5.6568542489999984,7215,0,2321.4,3327.769794000001,160.1701135,0.178531379,6068027.583,20000000.0,69600000,1,72500000,10400000.0,26100000.0,69600000,1,282113,70528.25,140444.9448,281195,4,0,0,0,0,172,112,0.10986546400000001,0.068665915,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846000003,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2929936.0,0.0,2929936,2929936,69600000.0,0.0,69600000,69600000,ATTACK
56577,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,227,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51420,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,4171,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,36476,2,2,66,148,33,33,33.0,0.0,74,74,74.0,0.0,5866.871367,109.6611471,12158.66667,20975.42396,36379,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,52,64,54.83057353,54.83057353,33,74,49.4,22.45662486,504.3,0,0,0,0,0,0,0,0,1,61.75,33.0,74.0,52,0,0,0,0,0,0,2,66,2,148,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,658,3,1,18,0,6,6,6.0,0.0,0,0,0.0,0.0,27355.623100303997,6079.0273556231,219.3333333333,329.8671449741,599,3,658,329.0,461.0336213336,655,3,0,0.0,0.0,0,0,0,0,0,0,60,32,4559.2705167173,1519.7568389058,0,6,4.8,2.683281573,7.2,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,60,0,0,0,0,0,0,3,18,1,0,0,290,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30823,2,2,86,118,43,43,43.0,0.0,59,59,59.0,0.0,6618.434286,129.7732213,10274.33333,17750.64766,30771,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,64.88661065,64.88661065,43,59,49.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,61.75,43.0,59.0,64,0,0,0,0,0,0,2,86,2,118,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5094371,4,3,567,378,555,0,141.75,275.51451867369997,372,0,126.0,213.06337085479998,185.49885746439998,1.3740656108000002,849061.833333333,1977981.05520891,4885791,81,208580,69526.6666666667,77469.4052276983,156931,9336,5052139,2526069.5,3496523.53192146,4998485,53654,0,0,0,0,92,72,0.7851803491,0.5888852618,0,555,118.125,218.726468122,47841.2678571429,0,0,0,1,0,0,0,0,0,135.0,141.75,126.0,92,0,0,0,0,0,0,4,567,3,378,8192,119,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,16261,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,122.9936658,16261.0,0.0,16261,16261,16261,16261.0,0.0,16261,16261,0,0.0,0.0,0,0,0,0,0,0,64,0,122.9936658,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,285,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5003671,7,4,1679,152,1080,0,239.8571429,415.2370522,152,0,38.0,76.0,365.9313332,2.198385945,500367.1,1540579.3,4884569,3,5003671,833945.1667,2015203.2119999998,4947402,3,87306,29102.0,31672.36633,63210,619,0,0,0,0,152,92,1.398972874,0.7994130709999999,0,1080,152.58333330000005,327.66042799999997,107361.3561,0,0,0,1,0,0,0,0,0,166.4545455,239.8571429,38.0,152,0,0,0,0,0,0,7,1679,4,152,8192,946,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,267,2,2,64,536,32,32,32.0,0.0,268,268,268.0,0.0,2247191.011,14981.27341,89.0,111.5168149,215,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,40,40,7490.6367040000005,7490.6367040000005,32,268,126.4,129.2625236,16708.8,0,0,0,0,0,0,0,0,1,158.0,32.0,268.0,40,0,0,0,0,0,0,2,64,2,536,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,195,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,984615.3846,20512.820509999998,65.0,27.71281292,97,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,64,64,10256.410259999999,10256.410259999999,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,64,0,0,0,0,0,0,2,80,2,112,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,47248,6,7,2246,196,1460,0,374.3333333,566.4209271000002,196,0,28.0,74.08103671,51684.7274,275.14392139999995,3937.333333,8542.810974,23145,1,45141,9028.2,12133.87062,23288,22,24103,4017.166667,8787.728658,21906,1,0,0,0,0,144,164,126.98950220000002,148.15441919999995,0,1460,174.4285714,397.8188057,158259.8022,0,0,0,1,0,0,0,0,1,187.84615380000002,374.3333333,28.0,144,0,0,0,0,0,0,6,2246,7,196,8192,1129,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,143,2,2,76,140,38,38,38.0,0.0,70,70,70.0,0.0,1510489.51,27972.02797,47.66666667,77.36493607,137,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,13986.013990000001,13986.013990000001,38,70,50.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,63.5,38.0,70.0,40,0,0,0,0,0,0,2,76,2,140,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,224,2,2,68,182,34,34,34.0,0.0,91,91,91.0,0.0,1116071.429,17857.14286,74.66666667,124.13030790000002,218,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,8928.571429000001,8928.571429000001,34,91,56.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,71.0,34.0,91.0,40,0,0,0,0,0,0,2,68,2,182,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1008,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1984.126984,1008.0,0.0,1008,1008,1008,1008.0,0.0,1008,1008,0,0.0,0.0,0,0,0,0,0,0,64,0,1984.126984,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK
53,31795,2,2,84,190,42,42,42.0,0.0,95,95,95.0,0.0,8617.707187,125.8059443,10598.33333,18266.78541,31691,49,49,49.0,0.0,49,49,55,55.0,0.0,55,55,0,0,0,0,64,64,62.90297217,62.90297217,42,95,63.2,29.02929555,842.7,0,0,0,0,0,0,0,0,1,79.0,42.0,95.0,64,0,0,0,0,0,0,2,84,2,190,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,153,2,2,76,108,38,38,38.0,0.0,54,54,54.0,0.0,1202614.379,26143.79085,51.0,83.13843876,147,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,13071.89542,13071.89542,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38.0,54.0,64,0,0,0,0,0,0,2,76,2,108,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,92868,1,1,49,114,49,49,49.0,0.0,114,114,114.0,0.0,1755.1793944093,21.5359434897,92868.0,0.0,92868,92868,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,10.7679717448,10.7679717448,49,114,70.6666666667,37.5277674973,1408.3333333332998,0,0,0,0,0,0,0,0,1,106.0,49.0,114.0,20,0,0,0,0,0,0,1,49,1,114,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31716,2,2,64,276,32,32,32.0,0.0,138,138,138.0,0.0,10720.14125,126.11930890000002,10572.0,18267.95563,31666,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,64,64,63.05965443,63.05965443,32,138,74.4,58.058591099999994,3370.8,0,0,0,0,0,0,0,0,1,93.0,32.0,138.0,64,0,0,0,0,0,0,2,64,2,276,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,500,1,1,46,62,46,46,46.0,0.0,62,62,62.0,0.0,216000.0,4000.0,500.0,0.0,500,500,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,2000.0,2000.0,46,62,51.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,77.0,46.0,62.0,32,0,0,0,0,0,0,1,46,1,62,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,33713,1,1,45,61,45,45,45.0,0.0,61,61,61.0,0.0,3144.187702,59.32429627,33713.0,0.0,33713,33713,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,29.66214813,29.66214813,45,61,50.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,75.5,45.0,61.0,32,0,0,0,0,0,0,1,45,1,61,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1518,5547,10,1,571,6,242,6,57.1,65.96034162,6,6,6.0,0.0,104020.1911,1983.0539030000002,554.7,1287.083529,3944,1,5547,616.3333332999998,1352.156518,3944,1,0,0.0,0.0,0,0,1,0,0,0,200,20,1802.776275,180.2776275,6,242,68.25,82.27683315,6769.477273,0,1,0,0,1,0,0,0,0,74.45454545,57.1,6.0,200,0,0,0,0,0,0,10,571,1,6,119,0,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49498,22796,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,789.6122127,131.6020354,11398.0,16049.90972,22747,49,22796,22796.0,0.0,22796,22796,0,0.0,0.0,0,0,0,0,0,0,40,20,87.7346903,43.86734515,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,8.0,6.0,6.0,40,0,0,0,0,0,0,2,12,1,6,1024,255,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,198,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,828282.8283,20202.0202,66.0,29.44486373,100,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,64,64,10101.0101,10101.0101,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,64,0,0,0,0,0,0,2,66,2,98,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1018825,8,10,1396,4023,729,0,174.5,285.644134245,1616,0,402.3,624.6419507739,5318.8722302653005,17.6674109881,59930.882352941204,93277.9544043516,301205,1,1018777,145539.57142857098,147849.564856599,360028,827,849128,94347.5555555556,152933.882811422,452148,1,0,0,0,0,172,212,7.8521826614,9.8152283267,0,1616,285.2105263158,494.370821117,244402.50877193,0,0,0,1,0,0,0,0,1,301.0555555556,174.5,402.3,172,0,0,0,0,0,0,8,1396,10,4023,8192,34,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,212,2,2,88,166,44,44,44.0,0.0,83,83,83.0,0.0,1198113.20754717,18867.9245283019,70.6666666667,79.3494381413,158,3,3,3.0,0.0,3,3,51,51.0,0.0,51,51,0,0,0,0,40,40,9433.962264151,9433.962264151,44,83,59.6,21.3611797427,456.3,0,0,0,0,0,0,0,0,1,74.5,44.0,83.0,40,0,0,0,0,0,0,2,88,2,166,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
6191,5408103,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,2.218892651,0.3698154420000001,5408103.0,0.0,5408103,5408103,5408103,5408103.0,0.0,5408103,5408103,0,0.0,0.0,0,0,0,0,0,0,40,0,0.3698154420000001,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,11256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,62656,6,4,121,3110,121,0,20.16666667,49.39804315,1338,0,777.5,671.0238446000002,51567.28805,159.6016343,6961.777778,12314.026820000001,28803,40,62656,12531.2,14900.06876,28919,359,29028,9676.0,16530.90633,28764,48,0,0,0,0,204,136,95.76098059,63.84065373,0,1338,293.7272727,532.3957346,283445.2182,0,0,0,1,0,0,0,0,0,323.1,20.16666667,777.5,204,0,0,0,0,0,0,6,121,4,3110,65535,4050,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
7103,63,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,126984.127,31746.03175,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,15873.01587,15873.01587,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK
53,146,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,1424657.53424658,27397.2602739726,48.6666666667,79.096986879,140,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,13698.6301369863,13698.6301369863,44,60,50.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,40,0,0,0,0,0,0,2,88,2,120,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,57221,6,8,688,5115,361,0,114.66666670000001,146.770115,1595,0,639.375,727.1340881,101413.8166,244.66542,4401.615385,6146.4764909999985,16803,2,41654,8330.8,7456.128398999997,17187,156,42166,6023.714286,9055.110099,20986,2,0,0,0,0,132,172,104.85660859999999,139.8088115,0,1595,386.8666667,592.3971721,350934.4095,0,0,0,1,0,0,0,0,1,414.5,114.66666670000001,639.375,132,0,0,0,0,0,0,6,688,8,5115,8192,62,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31299,2,2,88,200,44,44,44.0,0.0,100,100,100.0,0.0,9201.571935,127.79961019999999,10433.0,17984.74957,31200,49,49,49.0,0.0,49,49,50,50.0,0.0,50,50,0,0,0,0,40,64,63.89980511,63.89980511,44,100,66.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,83.0,44.0,100.0,40,0,0,0,0,0,0,2,88,2,200,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,164263,1,1,43,112,43,43,43.0,0.0,112,112,112.0,0.0,943.608725,12.17559645,164263.0,0.0,164263,164263,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,6.087798226,6.087798226,43,112,66.0,39.83716857,1587.0,0,0,0,0,0,0,0,0,1,99.0,43.0,112.0,20,0,0,0,0,0,0,1,43,1,112,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50638,23,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,86956.52174,23.0,0.0,23,23,23,23.0,0.0,23,23,0,0.0,0.0,0,0,0,0,0,0,40,0,86956.52174,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,368,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
48018,56,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35714.285710000004,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17857.14286,17857.14286,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,114,294,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,190,2,2,68,228,34,34,34.0,0.0,114,114,114.0,0.0,1557894.737,21052.63158,63.33333333,69.28443789,139,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,10526.31579,10526.31579,34,114,66.0,43.8178046,1920.0,0,0,0,0,0,0,0,0,1,82.5,34.0,114.0,40,0,0,0,0,0,0,2,68,2,228,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,107412,4,2,164,248,41,41,41.0,0.0,124,124,124.0,0.0,3835.69806,55.85968048,21482.4,43944.81849,99877,1,99882,33294.0,57662.56948,99877,1,4,4.0,0.0,4,4,0,0,0,0,80,40,37.23978699,18.61989349,41,124,64.71428571,40.49985303,1640.238095,0,0,0,0,0,0,0,0,0,75.5,41.0,124.0,80,0,0,0,0,0,0,4,164,2,248,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,133,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,1563909.77443609,30075.1879699248,44.3333333333,71.5984171147,127,2,4,4.0,0.0,4,4,2,2.0,0.0,2,2,0,0,0,0,64,64,15037.5939849624,15037.5939849624,44,60,50.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,64,0,0,0,0,0,0,2,88,2,120,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5432966,5,1,123,46,46,0,24.6,23.27659769,46,46,46.0,0.0,31.106397499999996,1.1043691420000001,1086593.2,2306846.617,5210631,3,5432966,1358241.5,2570280.39,5210631,3,0,0.0,0.0,0,0,1,0,0,0,100,20,0.9203076179999999,0.18406152399999998,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46.0,100,0,0,0,0,0,0,5,123,1,46,57376,127,2,20,218200.0,0.0,218200,218200,5210631.0,0.0,5210631,5210631,BENIGN
